text,label
@poor_dog wow wow lovely postcard ,0
@Mommykins41 yell at me I can take it! ,0
"My sisters's dragging me to go upstairs already. So, good night. I wish I had a computer in my room. ",0
"@djerictm haha no I don't like sports, but why did u ask? ",0
Special Tour Dates now  On myspace.com &gt;&gt; http://twurl.nl/8tb0wf,0
Noooo they tooook Keviiin ,0
"I think i'm going to watch a film now, crappy weather here ",0
@sparklingwhine comms seriously make flists unreadable ,0
I'm missing good seats for paramore for prom!!! ,0
I sew fat T_T I should just shoot myself cause I can't fit into any dresses ,0
No one called ,0
"@whitezaichik Ð½Ñ ÑÐ°Ðº Ñ?ÑÐ¾ Ð¶ Ð½Ðµ Ñ?ÑÐ¾ÑÐ½Ð¾, ÐºÐ°Ðº Ñ? Ð¿Ð¾Ð½Ð¸Ð¼Ð°Ñ ",0
"sleeping in a real bed. well couch, but its better than a car. except no more rocky mountain view ",0
Today was another Wrench-Turner's Olympics. I nearly failed the weight lifting competition... ,0
"New rules say 1 #followfriday &quot;pimping&quot; per tweet. So this week I'm going for @beansbox , great Web design studio in HK ",0
@emoisforluvers I hope you have fun at Trek ,0
watching lion king mufasa just died ,0
What? What? WHAT???? How did Yasmina win?!?! Silly Sir Alan's gut instinct!! ,0
@colchester i tried to call back ,0
I want my baby back!!!! ,0
Ah! The BIGGEST spider just fell into my jonas brothers backpack!  ohh gee,0
getting ready to watch living proof oh yahh carrie is gone for 5 weeks she left us  i so sad,0
"@MeetNiroim watching you sing now, ur arm waving skills are spectacular ",0
@britttnicole Hey Brit  I love your covers ,0
@Tracy_Austin Thanks Tracy. I hope we'll meet soon. ,0
setting up my phone for twitter ,0
@nicolagreco K - I can hack if I have directions   have multiple social net sites &amp; I think this is a cool add but we chose not 2 go MU,0
@janejagger Is that all you're worried about? What anout me ?  LOL.,0
CAN'T WAIT FOR DEMIS NEW ALBUM!!!!   ,0
@mksassine agreeeeeeeeed. thanks for your recommendation missy ,0
Left Lafayette and I miss it already   Ready to start my new job tomorrow. I need that money.,0
"@angelayee  kool, now walk away do not put it back in there. ",0
I've started making up some little packs of goodies for my Etsy shop update in June while watching TV tonight. ,0
"@imgiseverything cool, will give it a go i think then ",0
Just had the sacriest dream ever. Can't seem to fall back asleep. ,0
@partywithneha darn girl.. gr8 nails.. my look like stubby knobs ,0
@ddlovato you are so amazing! i love you  you will go to brazil this eyar?,0
"@briaaaa: ha, me either! ilysoulm8. ",0
is wide awake at 630 AM. With major heartburn. ,0
"I was like, playing these songs over and over again..  â« http://blip.fm/~892ur",0
I just found out I have an enormous bruise on my upper calf just below the back of my knee...OUCHIE don't know how I did it ,0
Not too bad...  They put me in the 'expert traveler' security line.  ,0
Not happy Bath just lost 3 of their best players ,0
Yes. Why? I love you a lot.   i think my mon is going to let you stay with us before you leave.,0
sumasakit na din ulo ko. i need pornstar500 mg. and vit heart.   http://plurk.com/p/11tndx,0
"@stoberitrixie it means, hey there! o kaya sup! hehe batian nila un, pero ang literal meaning nia tlga how are you. ",0
getting ready for my bro's birthday meal out... going to a teppanyaki place ,0
I can't get the AC temp set perfectly it is either too hot or too cold. ,0
"@saralovesyou I spent 6+ yrs in the trenches at GMAC in IT. The systems are super old, super fragile and the major bottlenecks ",0
@SoonerLaw83 As soon as possible. Which probably isn't soon. ,0
@CrownMarkBakery I'm sorry you didn't get it this week! I'll just go ahead and enter you for next week...and see what strings I can pull ,0
@lovemacyleigh how did it go? ,0
DAVID ARCHULETA! you ROCK! i LOVE you sooo much! you're concert was soooo fun! ,0
@Figliuolo  and she's bossy to boot!! ,0
"@SVUBuddha Aww.  Well, I have to wait until July for my fun trips, too. But I am excited... And yes, @Kimmy6313, my sis is coming too. ",0
chillen at home. ahh it's supposed to storm alot tonight. ,0
work all day ,0
"@ThisIsChrisR lol...yea at least it's not just Chris...but this IS Chris...like if u don't know, now u know ",0
F-ING LATE NAP YESTERDAY ... RAWR. My sleep schedule is so out of whack. Been trying to sleep for four hours now. Status: Finally sleepy. ,0
Some warm pakodas and cool chutney would be nice right about now ,0
wants a new backgroundd BUT gotta do hospo recipe first ,0
Yay to Shaun Smith  He is amazingg.,0
I miss Jonathan From Spotify  he was my friend.,0
"shower, mechanic, workkk. love is leaving tonight ",0
"Friday, payday! Or more like, bill paying day ",0
 so many work,0
"How do I find out what style of glasses will suit my face, my personality AND my work environtment? Blergh, I need a glasses guide. ",0
@smosh The trending topics are talked about like 10 times a minute. I dont think EASY POOP will be talked about that much ,0
MALL MADNESS! ,0
@DanielFielding Ye I heard summet about that...be a shame if it happened ,0
Dropped Abby off about 12 hours ago. I already miss her ,0
I think my breathing is getting worse. gonna call the doctor again. ,0
@xt0rrent well then thats less songs! and videos ,0
its raining..     photoshoot today ..then work the whole week.,0
@kitwitch  Aww hope it is nothing to worry about,0
It's Saturday and the weather is lovely...and I'm going to school. ,0
exploring twitter ,0
@KhadyJs which day will that be? Sat I hope. ,0
"@sleeprun No, nothing bad; he was lovely but lived a long way away! Sorry 2 hear about girl - it's gonna sting 4 sure, but u'll make it ",0
"@rainbow_sauce ya srsly  but I had to kiss TVXQ members, it wasn't that bad 8)..",0
i've heard Basment Jaxx's new song &quot;Raindrops&quot;...that's fantastic!!! and makes me dancing  i can't wait Fuji Rock Festival...,0
"@heathernoye Who-socks, CUTE! I love it! Now I am all the more curious ",0
I miss my Dad. ,0
"actually, Nettie say no because they probably clash with 100000 bands I wanna see ",0
"@Itsmee_twitchez It was great meeting you, too!! Can't believe I was there 8 hours--didn't feel like it --so much fun ",0
"@rainydaygoods wow, I'm so jealous. Here am I at work, freezing in my office because of the air conditioning I can't turn down ",0
Still at work. 11 to 930 Sundays blows. I begged to leave but it appears ill be watching the Tonys from chez pit ,0
"@timothythompson Trebuchet to hurl hams, hmm....... Can I get a picture of that? ",0
So happy right now. For many different reasons ,0
Why do I have to like someone if that someone don't like me?! Love is 1 of the worst things that can happen to someone!!! It's so boring ,0
"@GatorBat44 What you said about aj made no sense,hahaha. What were you talking about? And I loved that picture of you and colin! ",0
@HeatherNAz I like to wait for the guest to show up and then I hand them a mop. Then I go see a movie ,0
@hardik that's one of the downsides of my job. no stock dealing shealing allowed!!! ,0
tummy hurts. ,0
"And yes. I did miss you, Jon.  I wish you were here.",0
@season_ticket looks like all the in-country experts are being silenced ,0
Oh Benadryl you are failing me this year ,0
@rcdiugun I'll be at G+G.  But then again I have to be.  ,0
wanna play my penny whistle now... but can't...  neighbors complain... ts...,0
Making a pros and cons list about my life right now..the cons are winning  ,0
@SoOoFocused Umm... *clears throat* What about my sign ,0
alex pettyfer's new movie tormented is out today. watching it toniiight! ,0
going to Washington D.C. all day!! ,0
met jennette mcurdy at the tay swift concert and ai finale  got pics with her too ,0
"@williger hmm, but i really love the curvy design of Palm Pre. Palm is almost extinct in India ",0
Goin back to albany now. I really enjoyed watching sister ray ,0
@thatpicturetakr Or want to play a game. Or use Google Chrome. ,0
Everyone voted that this nail polish was barfy.  I liked it.  http://twitpic.com/7ohbq,0
@jessicalouisee thank ya!  i got my iced tea  ima huuge iced tea fan hehe,0
"hi @skandarkeynes i really like you in narnia film,you're so awesome ",0
@theloveofpink awwwwwwwwww  your poor mama. I understand xx,0
@ysnjen We missed each other at #NACE09!  I meant to find you during your book signing but got swamped.,0
4700000000 bytes is NOT 4.7gigs you stupid dvd companies!  .,0
@MY_Name_is_Leah your pic is suuuuuper cute!!! I just wanna pinch his wittle cheeks ,0
just got new footy boots. they're maroon and gold. like my teams colours. ,0
I want a baaaaasssssssss... ,0
"@mel0d Lol, I neede that on a monday morning ",0
wants to play audition! ,0
"@Franklero surely not... but I didnt watch, so i can be neither for nor against you... so you can count me on your side ",0
"has made custard, but it is runny. ",0
A piece of plastic fell off my iPhone 3G. It's the tiny piece between the silent button and the volume buttons. I lost it  ,0
Woke up at 7am this morning... fell back to sleep around 9am and didn't wake back up until 2:30pm.  I hate wasting Saturdays ,0
@tingtc dont think so ;) i think i'm gonna go swimming ,0
going to bed! ,0
This is some bull! I'm going to bed...night night ,0
i don't want to refresh my poupee page coz the rainy days background will go away. ,0
just got out....not as bad as I was expecting ,0
it's hot. and Milo is gone. and i'm sad. ,0
@cbryant68 it will be fun. PS I'm not coming to work today. I don't feel good. ,0
@tweetnotpurge1 so I am just OVER the MOON!! working out plenty and loving it  seeing friends etc. how u doing sugar ?? ** hugs **,0
@princesspixel i had to request it! i was so confused about it the first time i thought doing it again might help. it didn't ,0
its cold and i want to go to bed. ,0
Aaahhhh what's going on. Swans are flying backwards.  hope the second half is better.,0
"yo yo, just started at twitter, stuck at home on a sunday ",0
flying through the IE6 CSS bugs this morning at work. I'm on a good roll ,0
"@sakuratears19 Oh, you're going to watch Cherry Blossoms?  Lucky.  Most of the blossoms here have finished falling. ",0
"@JuliaGoolia Absolutely, just hit me with what you prefer hon!  ",0
@jasondilling don't expect we will get that far so soon. Only just reached Newtown  how much is the toll?,0
excited to see @alexandrabrandt in a couple days. but now its time to put on sigur ros and PASS OUT considering i wake up at 5am for work ,0
@djmicdamn noo that wusnt niceee. lol but the best part wus when I BEAT yu in flippy cup hahhah ,0
is at school and so sick....i thought i escaped getting a cold ,0
Might have found an awesome job for one of the best people I know! I think I might be more excited than she is. ,0
@Dark_Secrets. It looks great!  Can't wait to write more posts for it. The plot's so much fun already!  ,0
is up and at'em  what a GORGEOUS day! ,0
@TiksHI: hehehe buy the makeup n perfume every girl deserves 2 look beautiful n smell delicious ,0
@ officism .....  ,0
Sonique Diagnosed With Breast Cancer  http://jopiter.blogspot.com/,0
is super excited to go to va's for the weekend! ,0
"@silkehartung Technically, isn't the MC a performer too?! ",0
"@Kiba311 Hey Boo, I missed your Blog/Notes on FB: Tear  I used to get the Tag/Shout Out! Imma Need you To Send Sum TWit Luv: LOL",0
On my way to work on this beauitful day ,0
Heading to the gym.  Can't find my water jug. ,0
Has lovely hand marks over her back from trying to apply my own suncream  need a hot suncream boy!...6 sleeps til home!!,0
"@Soph_Ichigo She tried to carry on aswell, bless, I suppose maybe that's why kids shouldn't be in it? ",0
@bradwilson Ouch ,0
"@adamoc how are you today, ot hot hot again  Was thinking more the other way, about advertising on one of them .",0
Wow. That concert was uh-mazing! Wow. Taylor Swift is so amazing and talented. She put on such an awesome show! Wow&quot; ,0
Where o where have the rains gone ? ,0
What up twitter another lame week ,0
Grandpa passed away today. ,0
Cab driver sucking on gummies. I want gummies too ,0
@aanjelicaa91 lolz. Having fun yet? I'm so bored ,0
Yay im happy ash had fun at the prom. Can't wait to see the pics. N yes im mad lol  _XOXO! ,0
